 227.73502 	-0.00005930259 	
 720.48334 	-0.000029561544 	
 1211.9398 	-0.000065809171 	
 1701.9026 	-0.00009018319 	
 2191.9639 	-0.00010715718 	
 2683.2257 	-0.00016276876 	
 3173.6123 	-0.00018770466 	
 3663.0153 	-0.00023754769 	
 4153.1524 	-0.00025119779 	
 4643.4033 	-0.00021064867 	
 5134.6187 	-0.00020552045 	
 5622.8731 	-0.00023205888 	
 6115.1853 	-0.00025274756 	
 6604.6264 	-0.00027714231 	
 7095.0156 	-0.00030285388 	
 7585.5286 	-0.00030563514 	
 8075.5649 	-0.00029919465 	
 8565.2564 	-0.00033404212 	
 9054.2356 	-0.00036748461 	
 9544.9366 	-0.00040844055 	
 10035.651 	-0.00044504689 	
 10526.75 	-0.0004385463 	
 11015.705 	-0.0004162197 	
 11507.425 	-0.00042672361 	
 11995.949 	-0.00048053293 	
 12487.307 	-0.00053658228 	
 12975.633 	-0.00055638063 	
 13465.794 	-0.00056838237 	
 13955.519 	-0.00058581583 	
 14474.899 	-0.00057481936 	
 14984.142 	-0.00053454483 	
 15474.545 	-0.00051730845 	
 15963.892 	-0.00051086218 	
 16452.644 	-0.00050544685 	
 16942.639 	-0.00049767676 	
 17430.624 	-0.00043644272 	
 17918.145 	-0.00039417797 	
 18402.545 	-0.00033818822 	
 18887.063 	-0.00024919126 	
 19369.845 	-0.00011100195 	
 19852.127 	-0.000059068626 	
 20334.594 	 0.000057333369 	
 20818.867 	 0.0002070381 	
 21301.157 	 0.00035620028 	
 21783.508 	 0.00050141066 	
 22265.761 	 0.00053434141 	
 22749.492 	 0.00061586502 	
 23232.308 	 0.00061854395 	
 23716.114 	 0.0007264047 	
 24196.079 	 0.00088418788 	
 24670.203 	 0.00085468267 	
 24880.277 	 0.00088419825 	
 24426.128 	 0.00091668424 	
 23885.592 	 0.00083754601 	
 23364.122 	 0.00080209253 	
 22852.244 	 0.0007586338 	
 22344.155 	 0.00069803897 	
 21835.496 	 0.00062488874 	
 21327.127 	 0.00056614239 	
 20820.165 	 0.00052753221 	
 20312.182 	 0.00042469761 	
 19805.194 	 0.0002526408 	
 19297.939 	 0.00013014197 	
 18790.657 	-0.000013832733 	
 18283.361 	-0.00013112639 	
 17778.233 	-0.00021543534 	
 17275.33 	-0.00033626872 	
 16775.867 	-0.00042890167 	
 16274.578 	-0.00046891514 	
 15772.806 	-0.00048468219 	
 15273.204 	-0.00049378687 	
 14771.732 	-0.00052768031 	
 14272.085 	-0.00052073846 	
 13771.074 	-0.00056238156 	
 13270.491 	-0.00053212801 	
 12770.487 	-0.00055405143 	
 12270.488 	-0.00056592111 	
 11769.609 	-0.00046858187 	
 11269.537 	-0.00045234852 	
 10770.875 	-0.0004892029 	
 10269.793 	-0.0004413673 	
 9770.0884 	-0.00036338808 	
 9270.2481 	-0.00039340122 	
 8770.1306 	-0.00034475522 	
 8269.3784 	-0.00032934589 	
 7770.6395 	-0.00034558144 	
 7269.4597 	-0.00032109875 	
 6770.3743 	-0.00034332689 	
 6270.6294 	-0.00030651764 	
 5770.0083 	-0.00027586288 	
 5269.8818 	-0.00021895463 	
 4771.0401 	-0.00023973685 	
 4270.4063 	-0.00020751617 	
 3770.0607 	-0.00014513799 	
 3270.7873 	-0.000142288 	
 2770.099 	-0.00011885813 	
 2270.609 	-0.00014098156 	
 1771.0219 	-0.00011263681 	
 1269.8721 	-0.00006343475 	
 770.16712 	-0.000055648396 	
 269.89389 	-0.000051533578 	
-229.86481 	-0.000034170605 	
-729.4704 	 0.000018951512 	
-1228.4948 	 0.0000012519611 	
-1729.5406 	 0.00004285084 	
-2229.5091 	 0.000067837237 	
-2729.7383 	 0.000068118833 	
-3230.2007 	 0.00010664519 	
-3729.252 	 0.00016757026 	
-4229.607 	 0.00020652858 	
-4729.6805 	 0.00020930452 	
-5228.4004 	 0.00021714181 	
-5729.3497 	 0.00025968197 	
-6229.1535 	 0.00027697428 	
-6729.5873 	 0.00030013328 	
-7229.2574 	 0.00021982641 	
-7729.9461 	 0.00029407828 	
-8230.3292 	 0.00038324539 	
-8729.5701 	 0.00047150192 	
-9229.6166 	 0.00039681021 	
-9729.7138 	 0.00040380089 	
-10229.8 	 0.00043232099 	
-10730.148 	 0.00050082887 	
-11229.429 	 0.00053492978 	
-11729.914 	 0.0005203474 	
-12229.511 	 0.00042324507 	
-12729.683 	 0.00036028929 	
-13228.908 	 0.00046786099 	
-13728.241 	 0.00048653171 	
-14227.622 	 0.00053194705 	
-14726.711 	 0.00053519687 	
-15226.725 	 0.00053897926 	
-15726.741 	 0.00054138736 	
-16225.473 	 0.00052841166 	
-16724.768 	 0.00052208324 	
-17223.835 	 0.00049265821 	
-17720.269 	 0.00042470075 	
-18215.561 	 0.00036219076 	
-18708.856 	 0.00024999078 	
-19201.436 	 0.00017464789 	
-19693.662 	 0.000073221924 	
-20185.423 	-0.000044858003 	
-20675.909 	-0.00019010311 	
-21170.426 	-0.00028707227 	
-21661.243 	-0.00040053955 	
-22156.304 	-0.00050120635 	
-22648.528 	-0.00066329347 	
-23140.777 	-0.00069921968 	
-23635.091 	-0.00075974527 	
-24126.652 	-0.00088484319 	
-24614.926 	-0.0009275611 	
-24902.945 	-0.00093330823 	
-24489.091 	-0.00091719195 	
-23941.764 	-0.00085806475 	
-23418.867 	-0.00085049003 	
-22904.745 	-0.00077469915 	
-22396.599 	-0.00063145545 	
-21888.487 	-0.00054619777 	
-21381.711 	-0.00049016865 	
-20873.205 	-0.00050788637 	
-20366.593 	-0.00032756793 	
-19857.353 	-0.0001835415 	
-19350.373 	-0.000083452268 	
-18842.883 	 0.000093197875 	
-18335.253 	 0.00018910011 	
-17830.606 	 0.00024051856 	
-17329.337 	 0.00034513907 	
-16827.329 	 0.00038625061 	
-16326.22 	 0.00046109056 	
-15825.543 	 0.00050516143 	
-15325.569 	 0.00049858096 	
-14823.684 	 0.00050447345 	
-14323.675 	 0.00052577358 	
-13823.413 	 0.00051455392 	
-13323.989 	 0.00051273224 	
-12822.532 	 0.00048896926 	
-12322.849 	 0.00047877037 	
-11823.2 	 0.00050454636 	
-11297.541 	 0.00051060797 	
-10772.591 	 0.00051168894 	
-10271.921 	 0.00045322212 	
-9772.3039 	 0.00044583986 	
-9272.2937 	 0.00043688569 	
-8771.6101 	 0.0003949808 	
-8272.5695 	 0.00036644482 	
-7772.2149 	 0.00034646169 	
-7272.3293 	 0.00034179366 	
-6773.2621 	 0.00031619485 	
-6273.0928 	 0.00026696638 	
-5772.6131 	 0.00026350416 	
-5271.8107 	 0.00022529103 	
-4773.1615 	 0.00020178563 	
-4272.1297 	 0.00016369769 	
-3772.2037 	 0.00018466805 	
-3271.6103 	 0.00015674655 	
-2773.0565 	 0.00013346252 	
-2272.9154 	 0.00014036603 	
-1772.4026 	 0.00011363391 	
-1272.5596 	 0.00011044174 	
-772.28397 	 0.000087358019 	
-273.02613 	 0.000047171996 	
 227.69303 	 0.000028515571 	
 742.81783 	 0.000017276513 	
 1277.676 	-0.000033451368 	
 1777.0697 	-0.000042179947 	
 2276.6526 	-0.000091852603 	
 2777.9594 	-0.00011773861 	
 3278.0343 	-0.00016187134 	
 3776.7655 	-0.0001546003 	
 4277.7875 	-0.0001408397 	
 4776.9813 	-0.000141777 	
 5278.2317 	-0.00019588973 	
 5777.6403 	-0.00021941439 	
 6276.4696 	-0.00019443764 	
 6777.4631 	-0.00022616632 	
 7277.1429 	-0.00022313067 	
 7777.142 	-0.00028400046 	
 8277.6966 	-0.00035153104 	
 8776.9993 	-0.00034712197 	
 9277.8198 	-0.00035315114 	
 9777.068 	-0.00041563786 	
 10276.929 	-0.00041518864 	
 10777.911 	-0.00036659688 	
 11277.46 	-0.00042424197 	
 11777.774 	-0.00044834909 	
 12278.572 	-0.00047015549 	
 12776.88 	-0.00041240924 	
 13276.905 	-0.00053344966 	
 13775.198 	-0.00054934297 	
 14274.922 	-0.00052277315 	
 14774.935 	-0.00048551932 	
 15274.338 	-0.0004968864 	
 15773.354 	-0.00051422693 	
 16273.429 	-0.00051276205 	
 16771.567 	-0.00050894833 	
 17271.135 	-0.00045386336 	
 17768.086 	-0.0004097527 	
 18263.113 	-0.00036303392 	
 18755.781 	-0.00026019331 	
 19248.196 	-0.00013335573 	
 19741.057 	-0.0000034051857 	
 20233.15 	 0.000097729931 	
 20723.882 	 0.00020772438 	
 21216.239 	 0.00035761958 	
 21709.823 	 0.000446728 	
 22201.428 	 0.00050220977 	
 22695.704 	 0.00052765739 	
 23190.619 	 0.0005778179 	
 23680.525 	 0.00061948173 	
